ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV,Mask,Weekday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.49,1.22,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.5,1.21,12-14,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.51,1.22,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.52,1.21,14-16,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.5,1.2,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.52,1.21,14-18,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.5,1.21,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.51,1.17,16-18,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.48,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.52,1.11,16-22,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.51,1.19,18-20,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.48,1.18,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.49,1.19,18-22,Wednesday
0.51,1.19,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.49,1.11,nparactformat_1010661_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.47,1.17,22-10,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.51,1.3,10-12,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.51,1.22,10-14,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.51,1.29,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.5,1.14,10-16,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.41,1.21,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.25,0.76,10-34,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.51,1.29,12-14,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.51,1.3,14-16,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.51,1.28,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.51,1.3,14-18,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.5,1.31,16-18,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.52,1.27,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.51,1.3,16-22,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.49,1.31,18-20,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.51,1.29,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.48,1.3,18-22,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.39,1.28,nparactformat_1010867_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.51,1.36,22-10,Saturday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.5,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.51,1.3,10-12,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.51,1.28,10-14,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.51,1.26,10-16,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.36,1.03,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.32,0.9,10-34,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.51,1.31,12-14,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.51,1.3,14-16,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.51,1.28,14-18,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.5,1.32,16-18,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.51,1.29,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.5,1.32,16-22,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.51,1.31,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.49,1.33,18-20,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.51,1.3,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.47,1.31,18-22,Wednesday
0.5,1.32,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.35,1.06,nparactformat_1010867_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.44,1.14,22-10,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.41,1.1,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.41,1.09,10-12,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.41,1.03,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.41,1.01,10-14,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.4,1.0,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.39,0.98,10-16,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.26,0.75,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.24,0.69,10-34,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.41,1.05,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.41,1.04,12-14,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.4,1.09,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.44,1.09,14-16,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.39,1.04,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.45,1.08,14-18,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.4,1.07,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.42,1.12,16-18,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.43,1.0,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.36,1.09,16-22,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.41,1.1,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.39,1.1,18-20,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.44,1.06,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.38,1.1,18-22,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.25,0.91,nparactformat_1010965_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.23,0.87,22-10,Saturday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,,10-12,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,,10-14,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,,10-16,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,,10-34,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,,12-14,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,,14-16,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,,14-18,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,,16-18,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,,16-22,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,,18-20,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,,18-22,Wednesday
0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.41,1.11,nparactformat_1010965_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,,22-10,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.56,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.56,0.35,10-12,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.55,0.36,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.55,0.36,10-14,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.55,0.36,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.54,0.36,10-16,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.44,0.36,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.44,0.36,10-34,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.56,0.36,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.57,0.35,12-14,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.56,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.57,0.35,14-16,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.56,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.57,0.35,14-18,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.57,0.34,16-18,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.56,0.33,16-22,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.57,0.35,18-20,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.57,0.34,18-22,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.47,0.36,nparactformat_1011076_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.48,0.36,22-10,Saturday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.58,0.35,10-12,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.58,0.34,10-14,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.59,0.35,10-16,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.51,0.33,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.49,0.32,10-34,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.57,0.35,12-14,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.59,0.37,14-16,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.59,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.62,0.34,14-18,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.59,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.6,0.36,16-18,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.59,0.34,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.59,0.33,16-22,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.58,0.36,18-20,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.58,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.58,0.35,18-22,Wednesday
0.57,0.35,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.48,0.34,nparactformat_1011076_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.4,0.32,22-10,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.27,0.74,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.29,0.86,10-12,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.32,0.9,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.39,1.09,10-14,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.38,0.92,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.48,0.99,10-16,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.23,0.59,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.36,0.92,10-34,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.3,0.86,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.34,1.07,12-14,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.29,0.74,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.31,0.78,14-16,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.24,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.29,0.78,14-18,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.21,0.6,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.24,0.65,16-18,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.19,0.56,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.24,0.63,16-22,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.25,0.71,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.25,0.7,18-20,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.23,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.24,0.69,18-22,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.22,0.59,nparactformat_1011104_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.21,0.62,22-10,Saturday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.26,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.24,0.67,10-12,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.27,0.67,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.24,0.66,10-14,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.28,0.67,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.23,0.64,10-16,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.18,0.49,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.18,0.49,10-34,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.26,0.7,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.25,0.69,12-14,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.27,0.72,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.26,0.71,14-16,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.23,0.67,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,0.68,14-18,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.22,0.67,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.24,0.68,16-18,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.19,0.66,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.25,0.67,16-22,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.25,0.69,18-20,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.23,0.68,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.23,0.68,18-22,Wednesday
0.25,0.69,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.23,0.57,nparactformat_1011104_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.18,0.53,22-10,Wednesday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.42,1.23,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.41,1.26,10-12,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.43,1.2,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.41,1.26,10-14,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.41,1.15,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.41,1.26,10-16,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.29,0.9,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.39,1.24,10-34,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.42,1.23,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.42,1.24,12-14,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.4,1.23,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.41,1.25,14-16,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.4,1.19,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.41,1.25,14-18,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.41,1.24,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.41,1.24,16-18,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.42,1.18,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.42,1.18,16-22,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.42,1.24,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.42,1.26,18-20,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.42,1.21,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.42,1.26,18-22,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.29,1.05,nparactformat_1011323_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.45,1.14,22-10,Saturday
0.42,1.26,nparactformat_1011323_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.45,1.2,nparactformat_1011323_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.46,1.14,10-12,Wednesday
